AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode,scores,lon,lat
Street Record,Portobello Road,LONDON,,Falafel Zaki Zaki,Retailers - other,4613,0,2.7337032828931354,334149,INSPF/11/096765,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,W11 3DL,2025-10-03T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.200026', 'latitude': '51.511947'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.200026,51.511947
Ground Floor,12 All Saints Road,LONDON,,Falda Limited,Restaurant/Cafe/Canteen,1,0,2.8991374119204423,1802795,INSPF/25/357432,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,W11 1HH,2025-10-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.203552', 'latitude': '51.517918'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.203552,51.517918
20 Penywern Road,LONDON,,,Falkner House Boys School,School/college/university,7845,0,2.9024943150558076,1590452,INSPF/23/317248,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW5 9SU,2025-02-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1936495', 'latitude': '51.4911587'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1936495,51.4911587
,155-158 Fortess Road,,London,Fam Market,Retailers - other,4613,0,2.97694689620555,1468659,200821,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW5 2HP,2022-01-24T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1388798', 'latitude': '51.5565606'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1388798,51.5565606
164 Battersea Bridge Road,,London,Wandsworth,Family Butchers,Retailers - other,4613,0,2.9049693591784003,1571914,PI/000435227,532,foodandsafety@merton.gov.uk,Wandsworth,http://www.wandsworth.gov.uk,False,,SW11 3AW,2024-10-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1687232', 'latitude': '51.4765511'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1687232,51.4765511
Famous Cock Tavern Public House,259 Upper Street,London,N1 1RU,Famous Cock Tavern Public House,Pub/bar/nightclub,7843,0,2.6594932486768674,417080,PI/000121905,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 1RU,2024-11-14T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1033977', 'latitude': '51.5460194'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1033977,51.5460194
Famous Cocktail Bar,259 Upper Street,London,N1 1RU,Famous Cocktail Bar,Pub/bar/nightclub,7843,0,2.6594932486768674,1068147,PI/000280114,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 1RU,2024-08-28T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1033977', 'latitude': '51.5460194'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1033977,51.5460194
6 CHEPSTOW ROAD,,LONDON,,FAN,Restaurant/Cafe/Canteen,1,0,2.519546996031592,1834587,RFZ1C3-2EWLKS-WHP9JD,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 5BH,2025-07-09T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1950051', 'latitude': '51.5155406'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1950051,51.5155406
Fantuan London,25 Camden Passage,London,N1 8EA,Fantuan London,Restaurant/Cafe/Canteen,1,0,2.0405280656744735,1680818,PI/000294889,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 8EA,2024-03-18T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1039007', 'latitude': '51.5349665'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1039007,51.5349665
,227-229 HOXTON STREET,Hackney,London,Far Out Food Ltd,Restaurant/Cafe/Canteen,1,0,2.775568709902601,1279807,191663,512,technicalbusinesssupport@hackney.gov.uk,Hackney,https://hackney.gov.uk/environmental-health#food,False,,N1 5LG,2020-02-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0802956', 'latitude': '51.5332694'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.0802956,51.5332694
Fare Restaurant + Bar,Basement And Ground Floors 11-13 Morelands Complex,5-23 Old Street,London,Fare Restaurant + Bar,Restaurant/Cafe/Canteen,1,0,1.7946994322892085,1605900,PI/000293139,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,EC1V 9HL,2025-03-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0980445', 'latitude': '51.5236039'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.0980445,51.5236039
St Peter's Church Hall,59A Portobello Road,LONDON,,Farm Girl Cafe,Restaurant/Cafe/Canteen,1,0,2.7707841369516735,782447,INSPF/15/172491,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,W11 3DB,2025-05-07T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.200890004634857', 'latitude': '51.511962890625'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.200890004634857,51.511962890625
64-64A SOUTH AUDLEY STREET,,LONDON,,Farm Shop,Retailers - other,4613,0,0.7316227519584628,1666272,MC3Q5P-9NLJR9-FLTTGE,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 2QT,2025-09-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1517508', 'latitude': '51.508806'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1517508,51.508806
16 West Smithfield,London,,,Farm Shop By Origin,Retailers - other,4613,0,1.5219575397834064,1776045,24/00795/COMM,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC1A 9HY,2025-04-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.101784', 'latitude': '51.5178'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.101784,51.5178
80 Fenchurch Street,London,,,Farmer J,Restaurant/Cafe/Canteen,1,0,2.5117810710940667,1656951,PI/000040135,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC3M 4BT,2026-02-18T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0780960023403168', 'latitude': '51.512809753418'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.0780960023403168,51.512809753418
London Bridge Station,4,Bermondsey Street,London,Farmer j,Takeaway/sandwich shop,7844,0,2.2621910028364227,1501726,199389,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 2ER,2024-11-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0858674', 'latitude': '51.5046182'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.0858674,51.5046182
24 King William Street,London,,,Farmer J,Restaurant/Cafe/Canteen,1,0,2.1324005961343273,1097489,PI/000033326,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC4R 9AT,2023-06-14T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0871220007538795', 'latitude': '51.5106468200684'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.0871220007538795,51.5106468200684
210 PICCADILLY,,LONDON,,Farmer J,Restaurant/Cafe/Canteen,1,0,0.2935677616155483,1660513,AC9P19-T1561G-E1DQHV,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 9HL,2026-04-17T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1355185', 'latitude': '51.5092955'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1355185,51.5092955
Farmer J Farringdon,Ground Floor,50 Cowcross Street,London,Farmer J Farringdon,Restaurant/Cafe/Canteen,1,0,1.4073794453117217,1811934,PI/000296458,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,EC1M 6BX,2025-03-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.105354', 'latitude': '51.5197654'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.105354,51.5197654
,127-128 High Holborn,,London,Farmer J Ltd. Holborn,Restaurant/Cafe/Canteen,1,0,0.6940018962467241,1759030,204857,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1V 6PQ,2025-11-27T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1216462', 'latitude': '51.5174304'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1216462,51.5174304
24 THAYER STREET,,LONDON,,Farmer J Marylebone,Restaurant/Cafe/Canteen,1,0,0.6913066809005117,1789551,G0VLD4-D57SQR-MZLAL4,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 2QN,2025-05-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1512497', 'latitude': '51.5174824'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1512497,51.5174824
3 - 4 Old Broad Street,London,,,Farmer J Old Broad Street,Restaurant/Cafe/Canteen,1,0,2.1835652965821586,1864416,25/00334/COMM,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC2N 1DW,2026-01-29T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0857417', 'latitude': '51.5144738'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.0857417,51.5144738
6 Paternoster Row,London,,,Farmer J Paternoster Row,Restaurant/Cafe/Canteen,1,0,1.653129749033948,1431179,PI/000037771,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC4M 7EJ,2023-06-07T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.098116', 'latitude': '51.514863'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.098116,51.514863
319 REGENT STREET,,LONDON,,Farmer J Regent Street,Restaurant/Cafe/Canteen,1,0,0.3781440400579568,1436831,21/00865/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 2HU,2025-03-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1430678', 'latitude': '51.51714'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1430678,51.51714
,1 Woburn Place,,London,Farmer J Russell Square,Takeaway/sandwich shop,7844,0,0.8113082752094632,1784204,205176,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1H 0LQ,2025-10-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1255995', 'latitude': '51.5230851'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1255995,51.5230851
82-83 STRAND,,LONDON,,Farmer J The Strand,Restaurant/Cafe/Canteen,1,0,0.6774365588947688,1920930,GS8KPA-2JA0D2-BLAX5A,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 0DU,2026-07-14T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1217074', 'latitude': '51.5101273'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1217074,51.5101273
Retail Unit,1 Finsbury Avenue,London,,"Farmer J, Unit 11",Takeaway/sandwich shop,7844,0,2.241675158731778,1178155,PI/000109253,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC2M 2PB,2022-11-08T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0852409973740578', 'latitude': '51.5194282531738'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.0852409973740578,51.5194282531738
,237-238 Tottenham Court Road,,London,FARMER J. TOTTENHAM COURT ROAD,Restaurant/Cafe/Canteen,1,0,0.39704835412855266,1866115,206558,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 7QP,2026-06-23T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1319294', 'latitude': '51.5184935'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1319294,51.5184935
22-24 GREAT PORTLAND STREET,,LONDON,,Faros,Restaurant/Cafe/Canteen,1,0,0.28827963419467034,1582509,23/00007/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 8QS,2025-07-29T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1411251', 'latitude': '51.5165208'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1411251,51.5165208
,57 Gray's Inn Road,,London,Faros,Restaurant/Cafe/Canteen,1,0,1.1394207830018952,1059193,194906,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1X 8PP,2026-03-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1140022', 'latitude': '51.5222158'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1140022,51.5222158
73 FERNHEAD ROAD,,LONDON,,Farruj & Caramel,Restaurant/Cafe/Canteen,1,0,2.965308988416456,1277500,20/00390/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W9 3EY,2023-07-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.2011859', 'latitude': '51.5283961'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.2011859,51.5283961
The Arcade,Liverpool Street,London,,"Farzi Cafe, Unit 11, Boxhall",Takeaway/sandwich shop,7844,0,2.3316230889287053,1805855,25/00189/COMM,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC2M 7PN,2025-05-28T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0825887', 'latitude': '51.5171381'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.0825887,51.5171381
,7 Seven Stars Yard,London,,Fatchoy Canteen,Other catering premises,7841,0,2.80310229075838,1659241,212556,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 6PR,2024-08-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0719267', 'latitude': '51.5190854'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.0719267,51.5190854
The South West Eleven 279 Battersea Park Road,,London,Wandsworth,Fatchoy Canteen,Restaurant/Cafe/Canteen,1,0,2.7819872063690148,1807652,PI/000491357,532,foodandsafety@merton.gov.uk,Wandsworth,http://www.wandsworth.gov.uk,False,,SW11 4NE,2025-09-10T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1530419', 'latitude': '51.4745755'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1530419,51.4745755
West Handy Side Canopy,2 Granary Square,,London,FATE,Takeaway/sandwich shop,7844,0,2.475959150241925,1592197,202329,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,N1C 4BH,2026-04-24T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1085525', 'latitude': '51.5448347'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1085525,51.5448347
193 EDGWARE ROAD,,LONDON,,Fatoush Express,Restaurant/Cafe/Canteen,1,0,1.3968215878975923,1740511,JSRMBT-MM32KK-YZ6F5X,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 1ET,2024-08-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1680413', 'latitude': '51.518342'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1680413,51.518342
183 EDGWARE ROAD,,LONDON,,Fatoush Restaurant,Restaurant/Cafe/Canteen,1,0,1.3968215878975923,412752,00919/0183/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 1ET,2024-07-04T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1680413', 'latitude': '51.518342'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1680413,51.518342
30 ST MARTIN'S LANE,,LONDON,,Fatto a Mano,Restaurant/Cafe/Canteen,1,0,0.5021379632079737,1671887,G97FYB-GXBHC8-0H7LQB,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4ER,2024-01-23T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.126598', 'latitude': '51.509648'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.126598,51.509648
Unit 1,3 Pancras Square,,London,FATTO A MANO,Restaurant/Cafe/Canteen,1,0,1.4294241053999357,1498730,201123,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,N1C 4AG,2022-07-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.125051', 'latitude': '51.5329234'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.125051,51.5329234
95-97 DEAN STREET,,LONDON,,Fatto a mano Soho,Restaurant/Cafe/Canteen,1,0,0.17551663792274141,1905725,K2LEXJ-JBGVEY-RPE7HX,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 3SY,2026-03-05T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1338739', 'latitude': '51.515445'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1338739,51.515445
Fatto a Mano Unit 3 Tower Bridge House,St Katharines Way,London,,Fatto A Mano Tower Bridge,Restaurant/Cafe/Canteen,1,0,2.7488221609632206,131762,633,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1W 1BA,2026-06-16T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0730794', 'latitude': '51.5085162'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.0730794,51.5085162
259 Old Brompton Road,LONDON,,,Favo Coffee Limited,Restaurant/Cafe/Canteen,1,0,2.8750576425165284,1859135,INSPF/25/366132,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW5 9HP,2025-12-02T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.190697', 'latitude': '51.489143'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.190697,51.489143
73 Kilburn High Road,London,,,"Favourite Chicken, Mexican Burrito,",Takeaway/sandwich shop,7844,0,2.9481096948872283,532128,14413,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW6 6HY,2026-01-02T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.193282', 'latitude': '51.537428'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.193282,51.537428
Office Levels 1-7,100 Bishopsgate,London,,Fazenda Rodizio & Grill,Restaurant/Cafe/Canteen,1,0,2.3655981030145554,1656950,PI/000038781,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC2N 4AA,2025-02-11T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0815987', 'latitude': '51.5157159'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.0815987,51.5157159
London Bridge Station,52,Tooley Street,London,Fcb coffee,Restaurant/Cafe/Canteen,1,0,2.2621910028364227,1389538,198323,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 2TF,2025-06-12T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0858674', 'latitude': '51.5046182'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.0858674,51.5046182
Mobile Unit 8,The Colonnade,Waterloo Station,London,FCB Waterloo,Takeaway/sandwich shop,7844,0,1.2416373104537033,1615619,23/00086/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE1 8SF,2025-11-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1127079', 'latitude': '51.5033192'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1127079,51.5033192
Mission Kitchen 1st Floor Food Exchange New Covent Garden Market Nine Elms Lane,,London,Wandsworth,Feast & Social,Other catering premises,7841,0,2.368277873832515,1573527,PI/000459715,532,foodandsafety@merton.gov.uk,Wandsworth,http://www.wandsworth.gov.uk,False,,SW8 5EL,2026-05-05T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1325742', 'latitude': '51.479311'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1325742,51.479311
,8 Fairhazel Gardens,,London,FEAST With Us,Manufacturers/packers,7839,0,2.746096743413132,1716665,204136,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW6 3SG,2025-05-23T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1807114', 'latitude': '51.5421898'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1807114,51.5421898
,96A Leather Lane,,London,FEDERATION COFFEE,Restaurant/Cafe/Canteen,1,0,1.269296874786917,1468660,200826,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,EC1N 7TX,2022-03-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1099801', 'latitude': '51.5215715'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1099801,51.5215715
Basement,72-78 Lamb's Conduit Street,,London,Feed Me Seymour,Manufacturers/packers,7839,0,0.9896120489940509,1597374,202401,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 3LT,2024-03-05T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1187525', 'latitude': '51.5226205'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1187525,51.5226205
,2,Sayer Street,London,Feed the yak,Pub/bar/nightclub,7843,0,2.2950099157845236,1900434,203170,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE17 1FG,2025-10-31T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0962194', 'latitude': '51.4917147'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.0962194,51.4917147
126 Battersea Park Road,,London,Wandsworth,Feedwell Cafe,Restaurant/Cafe/Canteen,1,0,2.800182185150934,1572582,PI/000457510,532,foodandsafety@merton.gov.uk,Wandsworth,http://www.wandsworth.gov.uk,False,,SW11 4LY,2025-08-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1550961', 'latitude': '51.4746617'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1550961,51.4746617
Retail Unit,5 Lloyd's Avenue,London,,Feeneys,Pub/bar/nightclub,7843,0,2.5324976488813036,1743771,24/00516/COMM,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC3N 3AE,2025-05-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.077657', 'latitude': '51.511949'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.077657,51.511949
Retail Unit,48 Mark Lane,London,,Feeneys,Pub/bar/nightclub,7843,0,2.442271205281519,1608067,PI/000039180,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC3R 7QH,2022-12-15T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.080008', 'latitude': '51.509847'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.080008,51.509847
