AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement
26B-26C ALBEMARLE STREET,WEST END,LONDON,,Isabel Mayfair,Restaurant/Cafe/Canteen,1,0,0.4751253108524622,952026,17/00103/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 4HY,2026-06-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1428244,51.5096632,5.0,5.0,0.0
8 KINGLY STREET,,LONDON,,Island Poke,Restaurant/Cafe/Canteen,1,0,0.22759352266943764,915574,16/00391/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 5PQ,2025-03-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1388338,51.5124596,0.0,5.0,5.0
3-5 BARRETT STREET,,LONDON,,Isola,Restaurant/Cafe/Canteen,1,0,0.7086353184054467,1402129,21/00566/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 1AY,2025-04-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1503238,51.5152133,,,
1 CARLTON GARDENS,,LONDON,,ISS Facilities @ Charlton Gardens,Other catering premises,7841,0,0.5855841317548994,1929454,R8VYPT-HQ8VQY-2455RM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 5AA,2026-06-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1343548,51.5053292,0.0,0.0,0.0
19A CAVENDISH SQUARE,,LONDON,,Iss Facility Services,Restaurant/Cafe/Canteen,1,0,0.5398684129233138,1357882,21/00217/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1G 0PL,2025-10-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1459607,51.5161786,0.0,0.0,0.0
8 D'ARBLAY STREET,,LONDON,,IT'S BAGELS SOHO,Restaurant/Cafe/Canteen,1,0,0.10823072920694574,1731263,LRQHET-9JM5NC-DQ124D,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 8DP,2024-12-03T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1360317,51.5147263,5.0,5.0,5.0
29 RATHBONE PLACE,,LONDON,,Italian Bear Chocolate,Restaurant/Cafe/Canteen,1,0,0.27538616553672424,622042,01522/0029/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1T 1JG,2024-10-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1345958,51.51777,0.0,5.0,0.0
41 BROADWICK STREET,,LONDON,,Italian Bear Chocolate,Restaurant/Cafe/Canteen,1,0,0.12322933329128818,413179,01077/0041/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 9QL,2026-05-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1367127,51.5132263,0.0,5.0,0.0
SELFRIDGES 400 OXFORD STREET,,LONDON,,IThai Deli,Takeaway/sandwich shop,7844,0,0.8107793063612285,1849313,B2WQL3-C7LKMF-1M4706,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1A 1AB,2025-08-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1528138,51.5145871,5.0,5.0,5.0
2-4 NEAL STREET,,LONDON,,Itsu,Restaurant/Cafe/Canteen,1,0,0.4196741704219404,780878,00647/0002/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 9LY,2025-06-03T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1242446,51.5136121,5.0,0.0,0.0
40 EASTCASTLE STREET,,LONDON,,Itsu,Restaurant/Cafe/Canteen,1,0,0.30199743982833044,706522,14/00251/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 8DS,2025-06-02T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1394031,51.5165942,5.0,5.0,0.0
31 BROADWICK STREET,,LONDON,,Itsu,Takeaway/sandwich shop,7844,0,0.09764401902392196,706512,01077/0031/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0DG,2025-07-01T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1361326,51.513316,0.0,5.0,0.0
UNIT C12 WEST ONE SHOPPING CENTRE 381 OXFORD STREET,,LONDON,,itsu,Restaurant/Cafe/Canteen,1,0,0.6702976074147264,1752420,R4FK7Y-Y0AZLK-G4RSNY,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1C 2JS,2026-02-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1495888,51.5137898,0.0,0.0,0.0
BASEMENT AND GROUND FLOOR 313 REGENT STREET,,LONDON,,Itsu,Restaurant/Cafe/Canteen,1,0,0.45301065818770236,414636,06/00156/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 2HP,2025-11-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1430678,51.51714,0.0,5.0,5.0
32-33 STRAND,,LONDON,,Itsu,Takeaway/sandwich shop,7844,0,0.5384338884723245,804080,15/00239/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 5HZ,2025-01-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1244289,51.508777,5.0,5.0,0.0
,236 High Holborn,,London,ITSU,Restaurant/Cafe/Canteen,1,0,0.6859655795988094,425646,58831,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1V 7DS,2025-01-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1191984,51.5175061,0.0,5.0,0.0
246-248 GREAT PORTLAND STREET,,LONDON,,Itsu,Restaurant/Cafe/Canteen,1,0,0.7887529242923412,1279209,20/00393/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 5QY,2025-04-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1437031,51.5234899,5.0,5.0,0.0
167 PICCADILLY,,LONDON,,Itsu,Restaurant/Cafe/Canteen,1,0,0.48255513655676935,411630,00515/0167/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 9EG,2025-05-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1397584,51.5078071,5.0,5.0,0.0
15 BAKER STREET,,LONDON,,Itsu,Restaurant/Cafe/Canteen,1,0,0.9636541047065805,457655,12/00140/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 3AH,2026-03-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1557667,51.5171245,0.0,5.0,0.0
,16 Brunswick Centre,,,ITSU,Takeaway/sandwich shop,7844,0,0.8137386984276159,688199,79644,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1AE,2023-10-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.124107,51.523842,0.0,0.0,5.0
,103 Tottenham Court Road,,London,ITSU,Restaurant/Cafe/Canteen,1,0,0.6164872897695334,425659,59045,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 4TT,2023-01-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1366627,51.5225689,0.0,0.0,0.0
,41-44 Great Queen Street,,London,ITSU,Restaurant/Cafe/Canteen,1,0,0.5156862359665955,425786,60913,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2B 5AD,2024-08-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.122144,51.5149274,5.0,5.0,5.0
Restaurant And Premises Regent's Place,15-20 Hampstead Road,,,Itsu Regent's Place,Restaurant/Cafe/Canteen,1,0,0.87290753739551,653511,79890,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 3JA,2025-11-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.13918599486351,51.5260162353516,0.0,5.0,0.0
96 MARYLEBONE LANE,,LONDON,,Ivy Cafe,Restaurant/Cafe/Canteen,1,0,0.7580023813292619,411599,00513/0096/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 2QA,2026-07-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1506065,51.5174839,5.0,5.0,5.0
28-32 ST MARTIN'S COURT,,LONDON,,J Sheekey,Restaurant/Cafe/Canteen,1,0,0.33495487641634686,414450,01779/0028/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4AL,2026-04-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1277721,51.5108897,0.0,5.0,0.0
,235-236 Tottenham Court Road,,London,Jack Horner,Pub/bar/nightclub,7843,0,0.35243593059857803,426464,8445,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 7QN,2025-05-27T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1321764,51.5187746,5.0,5.0,0.0
43 WEYMOUTH STREET,,LONDON,,Jackolope,Restaurant/Cafe/Canteen,1,0,0.803476896801573,414330,01611/0043/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1G 8NB,2025-01-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1497227,51.5200868,0.0,0.0,0.0
,9 Warren Street,,London,Jai News,Retailers - other,4613,0,0.7447945144019322,426435,7980,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 5LE,2016-12-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1386147,51.5241916,5.0,5.0,5.0
BASEMENT AND GROUND FLOOR 26 NEW ROW,,LONDON,,Jamaica Patty Co,Takeaway/sandwich shop,7844,0,0.36449859342355745,741325,01201/0026/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4LA,2024-08-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.126696,51.5111243,0.0,0.0,5.0
6 CATHERINE STREET,,LONDON,,Jamie Oliver Catherine St,Restaurant/Cafe/Canteen,1,0,0.6054206399105521,1660545,QJPRKH-1CKGG0-GW1DPN,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2B 5JY,2025-01-07T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1200302,51.5127083,5.0,0.0,5.0
JOHN LEWIS 278-306 OXFORD STREET,,LONDON,,Jamie Oliver Cookery School,Restaurant/Cafe/Canteen,1,0,0.4594476249350272,1823756,A90TAC-XW8BL5-3T7LG9,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1C 1DX,2025-07-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.14451094,51.51499798,5.0,0.0,5.0
17-18 IRVING STREET,,LONDON,,Jamie's Italian,Restaurant/Cafe/Canteen,1,0,0.34796113652884064,1920919,E1WQA3-R9NPXJ-EC1T36,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7AU,2026-04-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1291143,51.509787,5.0,5.0,5.0
35B PANTON STREET,,LONDON,,Japan Centre Flagship Store,Restaurant/Cafe/Canteen,1,0,0.3014639949590234,1007357,17/00361/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 4EA,2024-12-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1313927,51.5097514,5.0,5.0,5.0
105 GREAT PORTLAND STREET,,LONDON,,Java Whiskers Cat Cafe,Restaurant/Cafe/Canteen,1,0,0.5451838272457675,1243384,00603/0105/0/003,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 6QF,2026-02-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1427109,51.5195354,0.0,5.0,5.0
50A LONG ACRE,,LONDON,,JENKI,Restaurant/Cafe/Canteen,1,0,0.4412543584188559,1745440,MZXTA4-BKAZSE-T4MJZ8,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9JR,2024-09-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1237693,51.5133032,5.0,5.0,5.0
FOOD HALL SELFRIDGES 400 OXFORD STREET,,LONDON,,Jenki,Retailers - other,4613,0,0.8107793063612285,1516068,22/00314/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1A 1AB,2024-08-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1528138,51.5145871,5.0,5.0,5.0
JERMYN STREET THEATRE 16B JERMYN STREET,,LONDON,,Jermyn Street Theatre,Restaurant/Cafe/Canteen,1,0,0.3230653567648416,411547,00480/0016/B/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 6ST,2023-06-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1349044,51.5091598,0.0,0.0,0.0
Festival Pier,Southwark Waterloo,,,Jewel Of London,Restaurant/Cafe/Canteen,1,0,0.8530017052705788,731356,PI/000027084,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,SE1 8XZ,2022-04-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.117569,51.506885,,,
19-21 BLANDFORD STREET,MARYLEBONE HIGH STREET,LONDON,,Jikoni,Restaurant/Cafe/Canteen,1,0,0.8807940539119067,1177666,19/00365/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 3DH,2026-02-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1531526,51.5183244,5.0,5.0,5.0
BASEMENT AND GROUND FLOOR 34 CRANBOURN STREET,,LONDON,,Jimmy & Sons,Retailers - other,4613,0,0.31158642935082714,414377,01652/0034/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7AD,2024-09-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1278364,51.5114303,5.0,5.0,5.0
46 DEAN STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.10480246521844294,1253763,00953/0046/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 4QD,2025-01-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1319073,51.513024,0.0,5.0,0.0
62 BREWER STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.19467254346985144,1378658,21/00371/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 9TW,2025-06-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1361989,51.5113387,0.0,0.0,5.0
20 NORTH AUDLEY STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.8405024829030663,1136233,19/00181/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 6WP,2025-08-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.15353582,51.51338831,5.0,0.0,0.0
88 WIGMORE STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.7564659311424596,836968,15/00320/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 3RB,2025-08-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1511952,51.5161173,0.0,5.0,0.0
7 BAKER STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.9636541047065805,988477,17/00254/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 3AH,2025-09-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1557667,51.5171245,0.0,5.0,0.0
39 GREAT MARLBOROUGH STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.22412952539114386,1154431,19/00250/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 7JG,2025-09-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1391829,51.5141468,5.0,5.0,5.0
GROUND FLOOR ROXBURGHE HOUSE 281A REGENT STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.403085749222231,414703,09/00106/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 2HF,2025-02-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.142605,51.5161165,5.0,5.0,5.0
65-67 BROADWICK STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.17728850598743348,414722,10/00095/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 9QU,2025-03-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1378102,51.5128211,0.0,5.0,5.0
23 MADDOX STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.3436928114247344,1578906,22/00780/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 2QN,2025-05-09T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1419003,51.513046,,,
,30-32 Brunswick Centre,,London,JOE & THE JUICE,Restaurant/Cafe/Canteen,1,0,0.8376619877129557,1858036,206478,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1AE,2025-10-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1239114,51.5241733,0.0,5.0,0.0
UNIT G14 WEST ONE SHOPPING CENTRE 381 OXFORD STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.6702976074147264,929715,16/00470/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1C 2JS,2024-05-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1495888,51.5137898,0.0,0.0,0.0
26-28 PICCADILLY,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.32888734939970193,1486572,22/00161/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 0DL,2025-07-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1365839,51.5093214,5.0,5.0,0.0
8-9 BERKELEY STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.5524171245232098,915573,16/00387/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 8DW,2025-07-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1426797,51.5079073,0.0,0.0,0.0
BASEMENT AND GROUND FLOOR ASHLEY HOUSE 12 GREAT PORTLAND STREET,,LONDON,,JOE & THE JUICE,Restaurant/Cafe/Canteen,1,0,0.33380772919760504,1796108,GL6QH0-M4M50Q-G2TM7L,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 8QN,2025-06-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1406521,51.5162924,0.0,0.0,0.0
165 REGENT STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.24945110864867107,1559421,22/00672/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 4AD,2026-02-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1390807,51.5120589,5.0,5.0,5.0
5 GARRICK STREET,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.3946451946733229,1212871,19/00583/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9AR,2026-06-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1257369,51.5113158,5.0,5.0,5.0
42-44 RATHBONE PLACE,,LONDON,,Joe & The Juice,Restaurant/Cafe/Canteen,1,0,0.22508447267185155,1578905,22/00779/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1T 1JN,2026-06-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1337113,51.5170543,0.0,5.0,0.0
2 BURLEIGH STREET,,LONDON,,Joe Allen,Restaurant/Cafe/Canteen,1,0,0.6098042531868187,1007354,17/00358/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 7PX,2026-07-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1204714,51.5111544,5.0,5.0,5.0
JOHN LEWIS 278-306 OXFORD STREET,,LONDON,,John Lewis,Other catering premises,7841,0,0.4594476249350272,427720,00159/0278/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1C 1DX,2025-03-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.14451094,51.51499798,0.0,0.0,0.0
13 BRIDLE LANE,,LONDON,United Kingdom,JOLENE BRIDLE LANE,Restaurant/Cafe/Canteen,1,0,0.18088970332642143,1924117,SBLSG7-8VFR2K-VLYTKP,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 9BT,2026-05-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.135799,51.511435,5.0,5.0,0.0
51-53 RUPERT STREET,,LONDON,,Jonny Loves,Restaurant/Cafe/Canteen,1,0,0.12314297588074163,1660548,R533XD-SM1XST-6YCCEZ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 7PQ,2023-10-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1336196,51.5120351,5.0,5.0,5.0
6-8 BLANDFORD STREET,MARYLEBONE HIGH STREET,LONDON,,Josephine Parisian Brasserie,Restaurant/Cafe/Canteen,1,0,0.8224805963936599,1804906,A5LFTH-B5AFVZ-T73CM0,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 4AU,2025-05-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1513146,51.518862,5.0,5.0,5.0
3 LEICESTER STREET,,LONDON,,Joy King Lau,Restaurant/Cafe/Canteen,1,0,0.22491545353355386,468146,00439/0003/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7BL,2023-10-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1310927,51.5110955,5.0,5.0,5.0
,46-47 Cartwright Gardens,,,Judd Hotel,Hotel/bed & breakfast/guest house,7842,0,0.9109578092327052,947389,82335,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1H 9EL,2023-11-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.126992,51.526244,0.0,0.0,0.0
11 WATERLOO PLACE,,LONDON,,Juls London,Restaurant/Cafe/Canteen,1,0,0.42299171203668146,1918166,CQXF1D-7Z9YFP-90FB33,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 4AU,2026-05-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1332926,51.5076954,0.0,0.0,0.0
,10 Charlotte Street,,London,JULY,Restaurant/Cafe/Canteen,1,0,0.3178778483232494,1716678,204164,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 2LT,2025-08-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1343828,51.5183961,0.0,0.0,0.0
ST CLEMENT DANES SCHOOL DRURY LANE,,LONDON,,Junior Adventures Group,Restaurant/Cafe/Canteen,1,0,0.639594034764848,1602052,23/00121/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2B 5SU,2025-05-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1191301,51.5135662,0.0,0.0,0.0
ST VINCENTS RC PRIMARY SCHOOL 11 ST VINCENT STREET,,LONDON,,Junior Adventures Group @ St Vincents W1U,School/college/university,7845,0,0.8688975096173742,1812737,RHMH2J-W3LJYZ-7FNEK7,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 4DF,2025-05-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1526648,51.5186224,0.0,0.0,0.0
GROUND FLOOR 15 STRATFORD PLACE,,LONDON,,Junk Marylebone Ltd,Restaurant/Cafe/Canteen,1,0,0.6842108620992864,1854650,MX9AMN-GXK1L7-4XEE9F,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1C 1BE,2025-08-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1497643,51.5151505,5.0,0.0,5.0
49 OLD COMPTON STREET,,LONDON,,Junk Soho,Restaurant/Cafe/Canteen,1,0,0.10415063468704874,1752382,BEZBBQ-EWD6NL-55EV34,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6HL,2024-09-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1324121,51.5126633,0.0,0.0,5.0
41 BURLINGTON ARCADE,,LONDON,,Justerini & Brooks,Pub/bar/nightclub,7843,0,0.4114498373401061,1686848,AVPEQT-A6YQ5W-J1CBGF,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 0QE,2024-05-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1406822,51.5095393,0.0,0.0,5.0
9-10 AVERY ROW,,LONDON,,Jy House London,Restaurant/Cafe/Canteen,1,0,0.515196977578795,1584340,23/00014/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 4AL,2023-01-30T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1458313,51.5126244,0.0,5.0,0.0
,35-37 Alfred Place,,London,K+A CATERERS,Restaurant/Cafe/Canteen,1,0,0.4292278449823882,1251805,198272,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1E 7DP,2023-01-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1320728,51.519897,5.0,5.0,5.0
UNIT C12 WEST ONE SHOPPING CENTRE 381 OXFORD STREET,,LONDON,,K-Eats,Takeaway/sandwich shop,7844,0,0.6702976074147264,1768915,H0WP03-6BQTPE-T61RSV,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1C 2JS,2026-05-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1495888,51.5137898,5.0,5.0,5.0
175-179 OXFORD STREET,,LONDON,,Kafi,Restaurant/Cafe/Canteen,1,0,0.2209514703494844,1486568,22/00153/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 2JS,2022-03-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1384395,51.515412,5.0,0.0,5.0
